count_of_words,number_of_lines,count_of_comments,count_of_average_number_of_characters, count_of_average_number_of_characters_per_line, count_of_eval, count_of_human_readable,count_of_hex_numbers,count_of_whitespaces,count_of_unicodes,percentage_of_lines_more_thousand
19.0,1.0,0.0,115.1579,2188.0,0.0,125.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
19.0,1.0,0.0,117.68421,2236.0,0.0,123.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
22.0,1.0,0.0,119.86364,2637.0,0.0,134.0,1.0,22.0,0.0,1.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,1,0,0
27.0,1.0,0.0,133.92592,3616.0,0.0,200.0,1.0,27.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,2,0,0
22.0,1.0,0.0,102.40909,2253.0,0.0,130.0,1.0,22.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,1,0,0
21.0,1.0,0.0,135.42857,2844.0,0.0,131.0,1.0,21.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
40.0,1.0,0.0,132.425,5297.0,0.0,257.0,1.0,40.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,1,0,30,0,0,1,0,0
19.0,1.0,0.0,107.89474,2050.0,0.0,123.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
43.0,1.0,0.0,96.39535,4145.0,0.0,254.0,3.0,43.0,0.0,1.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25,0,2,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,1,0,0
28.0,1.0,0.0,132.42857,3708.0,1.0,189.0,1.0,28.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,1,0,0
19.0,1.0,0.0,122.052635,2319.0,0.0,123.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
72.0,1.0,0.0,159.54167,11487.0,9.0,508.0,6.0,72.0,0.0,1.0,0,8,0,0,1,0,8,2,0,0,0,0,1,0,0,0,0,4,0,9,0,0,0,0,0,0,5,16,0,6,0,0,6,0,0,0,3,0,0,0,1,0,0,0,0,9,0,0,0,3,0,1,0,0,0,0,2,0,40,2,0,1,0,0
41.0,1.0,0.0,200.21951,8209.0,0.0,336.0,2.0,41.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,5,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,1,3,0,0,0,1,0,27,0,0,1,0,0
36.0,1.0,0.0,183.08333,6591.0,1.0,293.0,1.0,36.0,0.0,1.0,0,13,0,0,1,0,3,1,0,0,0,0,7,1,0,0,0,4,0,1,0,0,0,0,0,0,1,17,0,7,0,0,1,0,1,0,8,0,0,1,1,0,0,0,0,18,0,0,0,1,0,12,0,0,0,0,1,0,17,0,0,1,0,0
46.0,1.0,0.0,202.39131,9310.0,0.0,465.0,3.0,46.0,0.0,1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,32,0,17,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,22,0,0,0,0,0,55,0,0,0,0,0,0,22,0,0,1,0,0
19.0,1.0,0.0,112.947365,2146.0,0.0,123.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
19.0,1.0,0.0,120.0,2280.0,0.0,125.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
19.0,1.0,0.0,110.63158,2102.0,0.0,123.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
19.0,1.0,0.0,105.26316,2000.0,0.0,119.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
20.0,1.0,0.0,100.15,2003.0,0.0,118.0,1.0,20.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,1,0,0
71.0,1.0,0.0,188.64789,13394.0,0.0,640.0,2.0,71.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,0,10,0,0,0,0,0,0,0,0,1,31,0,15,0,0,16,0,0,0,0,0,0,7,18,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,1,0,40,0,0,1,0,0
24.0,1.0,0.0,110.75,2658.0,0.0,152.0,2.0,24.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
27.0,1.0,0.0,116.0,3132.0,0.0,159.0,4.0,27.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,1,0,14,0,0,1,0,0
19.0,1.0,0.0,112.789474,2143.0,0.0,123.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
19.0,1.0,0.0,127.26316,2418.0,0.0,121.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
